uri,label,all_labels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133240,teachers,teachers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124358,data management and IT workforce,data management and IT workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124330,data analysts,data analysts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124372,data scientists,data scientists
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130149,natural resources and environment: workforce,natural resources and environment: workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125752,environmental scientists,environmental scientists
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126348,finance industry workforce,finance industry workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132899,stock brokers,stock brokers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135252,real estate agents and brokers,real estate agents and brokers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135251,commercial real estate agents and brokers,commercial real estate agents and brokers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133287,telecommunications workforce,telecommunications workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133288,telecommunications engineers,telecommunications engineers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128715,judiciary and law enforcement workforce,judiciary and law enforcement workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129387,mediators,mediators
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122115,arbitrators,arbitrators
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128714,justice and law enforcement: education and training,justice and law enforcement: education and training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128918,law enforcement training,law enforcement training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128909,law enforcement diversity training,law enforcement diversity training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128911,law enforcement implicit bias training,law enforcement implicit bias training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128999,legal education,legal education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128924,law schools,law schools
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131131,police training,police training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131125,police academies,police academies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131537,public defenders,public defenders
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133549,transportation workforce,transportation workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130640,older drivers,older drivers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122878,bus drivers,bus drivers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133646,truck drivers,truck drivers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131424,professional drivers,professional drivers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129900,motorists,motorists
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125004,driver assistance technologies,driver assistance technologies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132355,self-driving vehicles,self-driving vehicles
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133417,ticket agents,ticket agents
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145530,maritime workforce,maritime workforce
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123024,career development,career development
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130461,occupational retraining,occupational retraining
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129499,mentoring,mentoring
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130987,personnel qualifications,personnel qualifications
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133023,supplemental educational services,supplemental educational services
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125530,employment termination,employment termination
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134466,workforce downsizing (layoffs),workforce downsizing (layoffs)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131193,post-employment restrictions,post-employment restrictions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135188,administrative furlough,administrative furlough
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125441,employee buyouts,employee buyouts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125097,early retirement,early retirement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125483,employees and workers,employees and workers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123866,contingent workers,contingent workers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122665,blue-collar workers,blue-collar workers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134996,white-collar workers,white-collar workers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147543,essential workers,essential workers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125815,essential workers and COVID-19,essential workers and COVID-19
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135151,de facto employees,de facto employees
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130470,occupational skills,occupational skills
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121492,Adult Education and Employee Training,Adult Education and Employee Training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131425,professional ethics,professional ethics
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134090,veterans education and training,veterans education and training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127170,GI Bill benefits,GI Bill benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134062,veterans in higher education,veterans in higher education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125005,driver education,driver education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122088,apprenticeship,apprenticeship
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126386,financial literacy and retirement planning,financial literacy and retirement planning
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132013,retirement benefits,retirement benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128548,investment income,investment income
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132020,retirement savings,retirement savings
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121491,adult education,adult education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123870,continuing education,continuing education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130305,Nontraditional Employment and Self-Employment,Nontraditional Employment and Self-Employment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128100,independent contractors,independent contractors
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132019,retirement plans for the self-employed,retirement plans for the self-employed
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134470,Workforce Management,Workforce Management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132497,sick leave,sick leave
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128960,leave without pay,leave without pay
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133988,vacation leave,vacation leave
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121475,administrative leave,administrative leave
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125459,employee leave claims,employee leave claims
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122027,annual leave,annual leave
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126513,flexible work schedules,flexible work schedules
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135231,involuntary leave,involuntary leave
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130767,paid time off (PTO),paid time off (PTO)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132014,retirement eligibility,retirement eligibility
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129273,mandatory retirement,mandatory retirement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131040,phased retirement,phased retirement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127703,hiring and retention,hiring and retention
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127705,hiring process,hiring process
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127704,hiring policies,hiring policies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125468,employee retention,employee retention
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130991,personnel retention,personnel retention
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125474,employee screening,employee screening
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125437,employee benefits,employee benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121896,alternative work schedules,alternative work schedules
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126812,fringe benefits,fringe benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125456,employee incentives,employee incentives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126376,financial incentives for employees,financial incentives for employees
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123587,commuter benefits,commuter benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125457,employee insurance,employee insurance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127416,group insurance,group insurance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132009,retirement account contributions,retirement account contributions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130904,pension benefits,pension benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132033,retroactive promotions,retroactive promotions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133061,survivor benefits,survivor benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122516,benefits formulae,benefits formulae
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130748,overtime,overtime
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130750,overtime pay,overtime pay
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127886,human capital,human capital
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127889,human capital management,human capital management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125447,employee disciplinary actions,employee disciplinary actions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130985,personnel management,personnel management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125434,employee appeals,employee appeals
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121350,absenteeism,absenteeism
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132814,staff utilization,staff utilization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133340,temporary promotions,temporary promotions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132816,staffing levels,staffing levels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125442,employee compensation,employee compensation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125801,equity compensation,equity compensation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125450,employee expenses,employee expenses
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125658,entertainment expenses,entertainment expenses
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135116,clothing expenses,clothing expenses
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125055,dual compensation,dual compensation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123591,commuting,commuting
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123592,commuting expenses,commuting expenses
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123590,commuters,commuters
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130859,pay,pay
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132166,salary and wages,salary and wages
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127800,hourly wages,hourly wages
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133917,unpaid wages,unpaid wages
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134210,wage determinations,wage determinations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134211,wage garnishments,wage garnishments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132165,salary,salary
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133239,teacher salaries,teacher salaries
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123146,check collection,check collection
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130875,payroll,payroll
